session_id,timestamp,archetype,intervention_id,rmssd,pv,gaze_stability,pose_adherence,rmssd_change
29,123,Depleted,restorative_04,-2.0971969861816904,-0.8068207144560143,0.5664471334324828,-0.030750206976601985,44.60216648987318
29,126,Depleted,restorative_04,-2.0979619953035753,-0.8068207144560143,-1.238502363238959,0.6291990662443792,44.94555820184358
29,129,Depleted,restorative_04,-2.0885026169087575,-0.8068207144560143,0.7287112755583386,1.6119960786042251,45.02160980253524
29,132,Depleted,restorative_04,-2.086407630794078,-0.8068207144560143,0.7175323102251459,1.4013080143585974,46.018555681674734
29,135,Depleted,restorative_04,-2.0589448587434025,-0.8068207144560143,0.9266904113994596,1.4898714506741875,48.20933672559373
29,138,Depleted,restorative_04,-1.9985956244659906,-0.8068207144560143,0.1683931963868442,1.016789562321898,51.103524446962425
29,141,Depleted,restorative_04,-1.9188697142366227,-0.8068207144560143,0.0054791959667182255,1.1048639469218402,51.83704632983135
29,144,Depleted,restorative_04,-1.8986634576233754,-0.8068207144560143,-1.3452141830625641,0.04387212512079529,51.44417586484597
29,147,Depleted,restorative_04,-1.9094858224589162,-0.8068207144560143,1.469578926766545,0.5795473330061425,51.73507624237048
29,150,Depleted,restorative_04,-1.9014724177951576,-0.8068207144560143,0.38241370550885884,1.3366142646306092,52.31449163839597
29,153,Depleted,restorative_04,-1.8855113177227696,-0.8068207144560143,0.9205690507459302,0.9261530389037976,53.97729093605666
29,156,Depleted,restorative_04,-1.8397063457245957,-0.8068207144560143,-0.9291650350734126,-1.5119294000924228,55.88444634861145
29,159,Depleted,restorative_04,-1.7871701193795781,-0.8068207144560143,1.6186086802561013,-1.5159455181963857,58.85562011471987
29,162,Depleted,restorative_04,-1.705323481995397,-0.8068207144560143,-0.6969625818528725,-1.1090712988123974,61.8434848429877
29,165,Depleted,restorative_04,-1.623017060285224,-0.8068207144560143,-1.517526609939157,-0.35209791508033644,62.323035973035005
29,168,Depleted,restorative_04,-1.6098069115231863,-0.8068207144560143,-1.474647534568392,0.5957365506610949,64.67887349274369
29,171,Depleted,restorative_04,-1.5449108824147328,-0.8068207144560143,0.20707234675459701,1.0369633482383747,64.4781509142342
29,174,Depleted,restorative_04,-1.5504401679400293,-0.8068207144560143,0.1295430135902435,1.7001298543076122,67.20220404913414
29,177,Depleted,restorative_04,-1.47540093876717,-0.8068207144560143,-0.4520650151421087,0.2762770883396283,68.89976191194906
29,180,Depleted,restorative_04,-1.4286384759245951,-0.8068207144560143,1.0210280592573313,1.5626752452800965,70.28116050449242
29,183,Depleted,restorative_04,-1.3905852220299224,-0.8068207144560143,0.7505319888231103,-1.1098251622300095,73.26425994927395
29,186,Depleted,restorative_04,-1.308410069124686,-0.8068207144560143,-1.5595208627660373,0.02612863043936747,74.98453066920544
29,189,Depleted,restorative_04,-1.2610219373961027,-0.8068207144560143,-1.1651952896952325,1.104807663735744,74.99988552937657
29,192,Depleted,restorative_04,-1.2605989585428135,-0.8068207144560143,-1.3441076145793498,-1.3716297822841557,77.42921925283936
29,195,Depleted,restorative_04,-1.1936783365928396,-0.8068207144560143,0.41384700282275916,0.4570859639740745,80.04493418314027
29,198,Depleted,restorative_04,-1.1216234895008317,-0.8068207144560143,-1.2392910884701085,1.1254202418041752,80.07266493711623
29,201,Depleted,restorative_04,-1.120859593093644,-0.8068207144560143,1.6068400869954131,1.0252574650615938,82.26129751878494
29,204,Depleted,restorative_04,-1.0605695422987802,-0.8068207144560143,1.3988559791308037,1.6605697488497226,84.05405872021079
29,207,Depleted,restorative_04,-1.011184522262838,-0.8068207144560143,1.6335294932216546,1.2746933997487662,86.22470366138525
29,210,Depleted,restorative_04,-0.9513899752670867,-0.8068207144560143,-1.3332338837195248,0.366539806386075,88.52468331954647
29,213,Depleted,restorative_04,-0.8880326572873057,-0.8068207144560143,0.05550513698537316,-1.017053208372025,88.72832920860374
29,216,Depleted,restorative_04,-0.8824228436080874,-0.8068207144560143,-1.4179330803706847,0.9526405298352423,90.3275149402492
29,219,Depleted,restorative_04,-0.8383702283820931,-0.8068207144560143,1.682463021738748,1.2110621486569206,91.30686469476426
29,222,Depleted,restorative_04,-0.8113921750805968,-0.8068207144560143,-1.1881396135896418,-1.4619446694598235,91.73051313400788
29,225,Depleted,restorative_04,-0.7997219723544322,-0.8068207144560143,-0.16821217558897347,-0.2681285639662693,93.61311526050298
29,228,Depleted,restorative_04,-0.7478621130141454,-0.8068207144560143,1.4615069503699718,1.6632524808143039,94.10724532576424
29,231,Depleted,restorative_06,-0.734250359728833,-0.8068207144560143,1.280250742294798,0.029424866696750828,96.19975763019924
29,234,Depleted,restorative_06,-0.6766081249472071,-0.8068207144560143,0.6724052511870556,1.7225219779536523,96.62136048151974
29,237,Depleted,restorative_06,-0.6649942718344146,-0.8068207144560143,0.7940983000632535,1.2464793304815966,97.5376401630877
29,240,Depleted,restorative_06,-0.6397536037539301,-0.8068207144560143,1.1572873045985037,0.004940271487534308,100.83258111388214
29,243,Depleted,restorative_06,-0.5489881829366944,-0.8068207144560143,0.1778919475077168,-1.384071375815502,102.35703750479554
29,246,Depleted,restorative_06,-0.506994129657707,-0.8068207144560143,0.08918170681896263,1.5665331332089831,103.2229865019841
29,249,Depleted,restorative_06,-0.4831399160891356,-0.8068207144560143,-0.23858088427797586,1.0890356227762752,106.3038055821124
29,252,Depleted,restorative_06,-0.39827288980686093,-0.8068207144560143,-1.662073716036924,-0.8131869137736609,106.35234038880746
29,255,Depleted,restorative_06,-0.3969359061644384,-0.8068207144560143,-0.8842122269571706,0.9410596412394814,107.77586513842988
29,258,Depleted,restorative_06,-0.3577222070806731,-0.8068207144560143,0.372825734051204,0.1489601831871901,111.06176578635846
29,261,Depleted,restorative_06,-0.2672058186152119,-0.8068207144560143,-0.4012747872596959,-1.0063425596032123,113.7886816437153
29,264,Depleted,restorative_06,-0.1920877303027313,-0.8068207144560143,0.26904108449367703,0.17965271926864138,117.0436608906951
29,267,Depleted,restorative_06,-0.10242313068911532,-0.8068207144560143,0.6397725241214668,0.8938199511551145,120.27493076344324
29,270,Depleted,restorative_06,-0.013411650922436465,-0.8068207144560143,0.16905008950827802,-1.0902284803907578,121.56412015229324
29,273,Depleted,restorative_06,0.022101524924879563,-0.8068207144560143,-0.34483727736503567,1.4538913647996718,122.55906883494856
29,276,Depleted,restorative_06,0.04950928039648842,-0.8068207144560143,0.1976831932328961,1.5029787619548018,125.63215010657304
29,279,Depleted,restorative_06,0.13416315401364953,-0.8068207144560143,1.1375962751550426,-0.946720125907509,126.83161847556136
29,282,Depleted,restorative_06,0.16720479357381787,-0.8068207144560143,-0.373660586362915,0.9350553403253236,127.19985984220992
29,285,Depleted,restorative_06,0.1773487030111363,-0.8068207144560143,-0.6852097739958579,-1.2933737705569162,129.70706258622138
29,288,Depleted,restorative_06,0.24641437536543453,-0.8068207144560143,-0.46006914938912424,1.418418059545405,131.5393558101566
29,291,Depleted,restorative_06,0.2968883802154912,-0.8068207144560143,-1.1925363997190503,1.2945533474338333,134.2553867484705
29,294,Depleted,restorative_06,0.37170662271214494,-0.8068207144560143,-0.27072264663283735,-0.6896889179951834,133.80067411140178
29,297,Depleted,restorative_06,0.35918069752234555,-0.8068207144560143,0.7559319557788823,0.20064014961668705,136.92949279997086
29,300,Depleted,restorative_06,0.4453699643923124,-0.8068207144560143,0.9099351078365999,1.6604167212599814,140.1611905380898
29,303,Depleted,restorative_06,0.5343932305251249,-0.8068207144560143,-0.21890228843214724,-1.0800467117655697,140.43326653780142
29,306,Depleted,restorative_06,0.5418880818674955,-0.8068207144560143,1.6632274628095738,1.3783848469859312,142.06667850721118
29,309,Depleted,restorative_06,0.586883523966584,-0.8068207144560143,0.4024325112301667,1.6143007709910975,145.02282295757942
29,312,Depleted,restorative_06,0.6683161502385409,-0.8068207144560143,-0.5527758075868151,-0.7762807898934111,146.23540250048524
29,315,Depleted,mobilizing_01,0.7017189620430077,0.21025393491490513,-1.079250145277604,1.4702048390534428,147.65163466030992
29,318,Depleted,mobilizing_01,0.7407317728584479,0.8340824266033534,0.7904664128673295,-0.13280557796781098,147.93757483170342
29,321,Depleted,mobilizing_01,0.7486085392019616,1.4032960687550988,-1.5204781964039396,0.9506924356394841,149.4845486989648
29,324,Depleted,mobilizing_01,0.7912228792317554,1.4032960687550988,0.06714009778186314,-0.653941526634864,147.57550277056902
29,327,Depleted,mobilizing_01,0.7386345750290668,1.4032960687550988,-1.080345466239631,1.1617519133149934,147.3065855902957
29,330,Depleted,mobilizing_01,0.7312267393813272,1.4032960687550988,-0.9709348351115636,1.4335094444681902,145.1220019557053
29,333,Depleted,mobilizing_01,0.6710482245414067,1.4032960687550988,1.6348313502034562,1.2018370818685002,145.3951038594482
29,336,Depleted,mobilizing_01,0.678571336363255,1.4032960687550988,1.1574187558699647,-1.0086161707323495,146.02893999355155
29,339,Depleted,mobilizing_01,0.6960315592626029,1.4032960687550988,-0.36609022229766797,-0.6167227811090219,144.967733139921
29,342,Depleted,mobilizing_01,0.6667985963408583,1.4032960687550988,0.12855413596497253,-0.3554785979364923,143.38547778326176
29,345,Depleted,mobilizing_01,0.6232123605229223,1.4032960687550988,0.9037637581806353,0.5246402943537143,144.31982942887305
29,348,Depleted,mobilizing_01,0.6489508552551989,1.4032960687550988,-1.7167500370272117,0.384193110653554,144.96332292457598
29,351,Depleted,mobilizing_01,0.6666771085637894,1.4032960687550988,-0.8865515557563118,-0.6314364875237238,144.45874007120642
29,354,Depleted,mobilizing_01,0.6527774133318591,1.4032960687550988,0.06286294413097027,-0.5417829201864467,145.40335469846335
29,357,Depleted,mobilizing_01,0.6787986214304197,1.4032960687550988,-0.21061913271358498,1.266767552568362,144.64615281190797
29,360,Depleted,mobilizing_01,0.6579400540378135,1.4032960687550988,0.20890762902621074,-0.7078323459043014,144.69197350543166
29,363,Depleted,mobilizing_01,0.6592022722662807,1.4032960687550988,-0.050253019740089507,-0.6701955709558604,145.2679742930168
29,366,Depleted,mobilizing_01,0.6750693104490497,1.4032960687550988,-1.1106451665249988,-0.8403064945591765,144.17458058223625
29,369,Depleted,mobilizing_01,0.6449496992754449,1.4032960687550988,0.5354631721550563,-1.0421122782898227,143.15398563297828
29,372,Depleted,mobilizing_01,0.6168354685694257,1.4032960687550988,-1.39923515493239,1.0808396298791407,142.63801882895925
29,375,Depleted,grounding_05,0.6026221807460977,0.9229537126306093,-1.2259880881083207,0.430819600456856,144.91172414558318
29,378,Depleted,grounding_05,0.6652557219717755,0.6522297504339849,-0.0135855867269452,0.46588046649456255,145.99417658796227
29,381,Depleted,grounding_05,0.6950739350792043,0.20118102935936527,1.644033709584361,-1.404318603595088,145.52749850706866
29,384,Depleted,grounding_05,0.6822183989615462,-0.21799542281385947,0.2520572609264339,-0.629443584555198,145.30564445655202
29,387,Depleted,grounding_05,0.6761070068134423,-0.7779510779759343,-0.33042066491954664,1.1721132169568134,144.5863694652252
29,390,Depleted,grounding_05,0.6562932079484426,-0.8068207144560143,1.4045459603551553,-0.5145848202554576,146.63105573913123
29,393,Depleted,grounding_05,0.7126179836763837,-0.8068207144560143,1.108007353539021,-0.42915824705169897,146.47343215164213
29,396,Depleted,grounding_05,0.7082759419030036,-0.8068207144560143,-1.6674128845856884,0.9253448472434196,148.1670849850474
29,399,Depleted,grounding_05,0.7549308332767836,-0.8068207144560143,-0.40716219528996217,-0.6535658563682372,148.8636372308692
29,402,Depleted,grounding_05,0.7741186908612907,-0.8068207144560143,-1.6846832265147604,-0.09622659785713428,150.0
29,405,Depleted,grounding_05,0.8054219665440701,-0.8068207144560143,1.148322308333859,0.9322598236614124,150.0
29,408,Depleted,grounding_05,0.8054219665440701,-0.8068207144560143,0.19736439519778212,0.6362841960779027,149.69736048194395
29,411,Depleted,grounding_05,0.7970851849074644,-0.8068207144560143,-0.8651081883489004,0.198914487748378,150.0
29,414,Depleted,grounding_05,0.8054219665440701,-0.8068207144560143,-0.9348591251602448,-1.0252906450510673,150.0
29,417,Depleted,restorative_02,0.8054219665440701,-0.8068207144560143,-1.4107154908904351,0.4093940457918658,150.0
29,420,Depleted,restorative_02,0.8054219665440701,-0.8068207144560143,0.3111865636057811,-0.16133318417087616,150.0
29,423,Depleted,restorative_02,0.8054219665440701,-0.8068207144560143,-1.6052937627226322,1.5744914516383919,150.0
29,426,Depleted,restorative_02,0.8054219665440701,-0.8068207144560143,0.056308269859761735,1.5259112647539312,150.0
29,429,Depleted,restorative_02,0.8054219665440701,-0.8068207144560143,1.2842430721779707,-0.09252020750036512,150.0
29,432,Depleted,restorative_02,0.8054219665440701,-0.8068207144560143,0.4106957421704939,0.6147526152332818,149.62207817642468
29,435,Depleted,restorative_02,0.795011390492757,-0.8068207144560143,-1.254585644153099,-0.4251419483034012,150.0
29,438,Depleted,restorative_02,0.8054219665440701,-0.8068207144560143,-0.8891564000658169,0.7133614873335684,150.0
29,441,Depleted,restorative_02,0.8054219665440701,-0.8068207144560143,-1.398491446664646,0.40315653572621774,150.0
29,444,Depleted,restorative_02,0.8054219665440701,-0.8068207144560143,-0.04447929251701293,-0.2007182222324286,150.0
29,447,Depleted,restorative_02,0.8054219665440701,-0.8068207144560143,0.4684550146138813,-0.9653607500031456,149.71995524404417
29,450,Depleted,restorative_02,0.7977076006414392,-0.8068207144560143,-1.3061435086416673,1.159245911109645,149.9014675643018
29,453,Depleted,restorative_02,0.802707703034086,-0.8068207144560143,0.1087606446377469,0.1584672482851212,150.0
29,456,Depleted,restorative_02,0.8054219665440701,-0.8068207144560143,1.6380067045902778,0.9556002461460289,150.0
29,459,Depleted,restorative_02,0.8054219665440701,-0.8068207144560143,1.1777599080729468,0.660540182431061,150.0
29,462,Depleted,restorative_02,0.8054219665440701,-0.8068207144560143,-1.0448015308869596,-1.381864918729109,149.60500719610226
29,465,Depleted,restorative_02,0.7945411378430538,-0.8068207144560143,0.5915474679452152,-0.2891681145166081,150.0
29,468,Depleted,restorative_02,0.8054219665440701,-0.8068207144560143,0.7582436306666995,1.543372709271826,150.0
29,471,Depleted,restorative_02,0.8054219665440701,-0.8068207144560143,-1.0614536990493926,-1.3954230078243108,150.0
29,474,Depleted,restorative_02,0.8054219665440701,-0.8068207144560143,-0.29892148570568894,-0.35663583849929403,150.0
29,477,Depleted,restorative_02,0.8054219665440701,-0.8068207144560143,-0.48406791390163795,1.3005994138813863,150.0
29,480,Depleted,restorative_02,0.8054219665440701,-0.8068207144560143,-0.8765697557669414,-0.8754380657903358,149.77696507575615
29,483,Depleted,restorative_02,0.799278044981211,-0.8068207144560143,1.2440252032992818,-0.08412156384327264,150.0
29,486,Depleted,restorative_02,0.8054219665440701,-0.8068207144560143,1.3997541926995358,-0.21201925413602254,150.0
29,489,Depleted,restorative_02,0.8054219665440701,-0.8068207144560143,0.5042893886908693,1.5247786983041574,149.5074614078809
29,492,Depleted,restorative_02,0.7918540534160243,-0.8068207144560143,0.8049296290168985,0.6106849640553029,149.79449191122697
29,495,Depleted,restorative_04,0.7997608550287537,-0.8068207144560143,-0.9329663560521693,1.3438304203817362,150.0
29,498,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,1.4124504681477312,-0.7754876272877307,150.0
29,501,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,-0.9441712170300741,-0.8802543625189772,150.0
29,504,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,1.012136087346837,-0.03379059861815523,150.0
29,507,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,-0.5037145014448666,-1.5142670330128127,150.0
29,510,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,0.40451164721471233,1.3806793719275041,149.50352571865272
29,513,Depleted,restorative_04,0.7917456373641631,-0.8068207144560143,1.319029319150574,-0.8718187390757748,149.85070626627592
29,516,Depleted,restorative_04,0.8013093864495542,-0.8068207144560143,-0.5773776063765599,0.9560623599905055,150.0
29,519,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,-0.6167268624815002,-1.0289806184329988,150.0
29,522,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,-1.6049911804948316,-0.2013471982530874,150.0
29,525,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,-0.8616503954802014,0.1349648572453149,150.0
29,528,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,0.9203841198401135,-1.0896732680550651,150.0
29,531,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,0.90717686727441,1.4427060481797,150.0
29,534,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,0.2584670618105119,-1.037264816241462,150.0
29,537,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,-0.6450165157466413,-0.5660037403618923,150.0
29,540,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,1.491549801766601,1.0464782039510785,149.94546370151212
29,543,Depleted,restorative_04,0.8039196603856326,-0.8068207144560143,0.4639132384108048,1.6520789634428457,150.0
29,546,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,-0.8997826875790883,0.5376940119468349,150.0
29,549,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,1.5568431505522604,1.3304925672539647,150.0
29,552,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,1.0265861385938178,-1.5411062873742627,150.0
29,555,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,-0.3747555684958988,-0.9966312362391271,150.0
29,558,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,1.5483604965833215,-0.8978754744102948,150.0
29,561,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,0.10617831050038053,-0.511137874972696,150.0
29,564,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,2.372891653999721e-06,-0.7179807598636305,150.0
29,567,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,1.0507276832024388,-1.6023661122065158,149.61221854683382
29,570,Depleted,restorative_04,0.7947397882266524,-0.8068207144560143,-1.642765951421691,-1.2604517512454931,150.0
29,573,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,-1.1434543111242041,-0.5456526910089695,149.44462240648244
29,576,Depleted,restorative_04,0.790123033500693,-0.8068207144560143,0.9116239991438682,-1.0886804764019622,150.0
29,579,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,1.5804092088391493,0.23553774420276935,150.0
29,582,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,-1.7277693726964818,-0.19305699991663255,149.7515752534296
29,585,Depleted,restorative_04,0.7985786339925591,-0.8068207144560143,-1.2580833755280538,1.1158589668129515,150.0
29,588,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,0.5903843537136262,-0.15327595826716,150.0
29,591,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,0.1791607538553948,0.7600508293004665,150.0
29,594,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,0.03197618671310896,0.7901951907174534,150.0
29,597,Depleted,restorative_04,0.8054219665440701,-0.8068207144560143,0.1532330592566816,-1.3601543793872883,147.69437781169756
29,600,Depleted,mobilizing_05,0.7419092143302953,-0.1046942328774425,-1.6519569066705957,-1.2647671042679014,146.44669576085803
29,603,Depleted,mobilizing_05,0.7075394371228292,0.5763649815159574,-1.6740180192094847,1.5992153725869196,144.70847136171977
29,606,Depleted,mobilizing_05,0.6596567371234465,1.4032960687550988,1.3520272970854028,0.36456687583264,144.3324377428615
29,609,Depleted,mobilizing_05,0.6492981752654955,1.4032960687550988,-0.6196791974511207,0.1904379761152964,145.3246592987214
29,612,Depleted,mobilizing_05,0.6766308068381017,1.4032960687550988,-1.4731288594965215,0.09576372410152889,146.4648410937327
29,615,Depleted,mobilizing_05,0.7080392848587472,1.4032960687550988,-0.6308387480329661,1.020638972206472,144.12631722956368
29,618,Depleted,mobilizing_05,0.6436201933508183,1.4032960687550988,-0.17712903806419736,1.5487024986040112,143.52607612453113
29,621,Depleted,mobilizing_05,0.6270854094795182,1.4032960687550988,-0.3857785552415494,-0.9253655579685166,144.0889155769721
29,624,Depleted,mobilizing_05,0.6425898936315122,1.4032960687550988,-0.9504810745388421,-0.26789002673551676,142.04842956155062
29,627,Depleted,mobilizing_05,0.5863808220192389,1.4032960687550988,0.5878213518336843,-0.3096635372547118,143.1066923815643
29,630,Depleted,mobilizing_05,0.6155326859306747,1.4032960687550988,-1.254902213708288,0.4439415676505855,142.06026206139887
29,633,Depleted,mobilizing_05,0.5867067707521859,1.4032960687550988,-1.3339821867939121,1.424520278970039,143.3872614590166
29,636,Depleted,mobilizing_05,0.6232614952670367,1.4032960687550988,-1.2701701341938647,1.5551058796480641,141.98087068817134
29,639,Depleted,mobilizing_05,0.5845197842453357,1.4032960687550988,-0.9111838978232946,0.955471629226813,140.1421512999975
29,642,Depleted,mobilizing_05,0.5338687584683276,1.4032960687550988,1.3935394814567266,1.1811655482077155,140.1486897130407
29,645,Depleted,mobilizing_05,0.5340488715022809,1.4032960687550988,-1.633963380580228,-1.6562613281540572,138.92488796811546
29,648,Depleted,mobilizing_05,0.5003369227803391,1.4032960687550988,0.9629134675739507,-0.3870165566283938,139.72756430782437
29,651,Depleted,mobilizing_05,0.522448170551305,1.4032960687550988,-1.413539235705285,-1.5786064093899594,140.23080429966708
29,654,Depleted,mobilizing_05,0.5363108741061755,1.4032960687550988,0.3091840185449213,-1.388164162163162,138.67546519681918
29,657,Depleted,mobilizing_05,0.49346609773789046,1.4032960687550988,1.5934922557690072,0.6805043294693486,139.84311012104752
29,660,Depleted,mobilizing_05,0.5256310999322823,1.4032960687550988,0.8268370335352762,0.3772995496065532,139.54098782716176
29,663,Depleted,mobilizing_05,0.5173085662200475,1.4032960687550988,1.5946162738504617,0.8047139677742144,140.39526307905751
29,666,Depleted,restorative_03,0.540841204252111,0.40459070302460126,-0.6366271132300236,-1.2964787136612888,140.80558134648044
29,669,Depleted,restorative_03,0.5521442020198437,-0.1856116556756111,-1.0048441784691688,-0.5437361742987984,141.30203165680646
29,672,Depleted,restorative_03,0.5658198708723384,-0.8068207144560143,0.04316171818510558,-1.6501740175977286,144.55274380247175
29,675,Depleted,restorative_03,0.6553669250572911,-0.8068207144560143,-0.053591281214977485,-0.14985323570935086,145.70112545914114
29,678,Depleted,restorative_03,0.6870012838767593,-0.8068207144560143,-0.4101183216517774,1.2787416420590627,148.66110872364013
29,681,Depleted,restorative_03,0.7685396575916049,-0.8068207144560143,0.09157238605716046,1.4635993953838018,148.73448873068804
29,684,Depleted,restorative_03,0.7705610495736585,-0.8068207144560143,-0.5222117733578611,-0.22319792967383834,149.5536435765748
29,687,Depleted,restorative_03,0.793126229166168,-0.8068207144560143,-1.2911081789078727,1.5760029150805668,150.0
